C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
3.0,14.1,19.5,5.4,345.59395168768174,179.38697330398057,53
30.0,17.7,33.0,15.3,181.46953947361757,24.549457389177682,53
0.0,14.0,19.4,5.4,345.4976080086366,175.47647876671078,54
0.03,16.2,21.9,5.7,343.23064860858415,169.58687628476224,54
0.3,15.2,20.6,5.4,344.2105639236811,173.13174857183537,54
3.0,14.9,20.0,5.1,343.85017320325915,181.76729930203317,54
30.0,18.3,33.4,15.1,177.25276763509527,25.19501310341158,54
0.0,14.2,19.3,5.1,345.2805867010643,190.09483405372762,55
0.03,13.7,18.8,5.1,345.8065520214794,187.79160490140606,55
0.3,14.2,19.3,5.1,345.24718710722834,187.7477948374521,55
3.0,13.7,18.9,5.2,346.08947008237294,185.82771164907294,55
30.0,18.7,34.0,15.3,175.2517212284425,23.5922646988756,55
0.0,16.0,21.2,5.2,343.0349449526338,182.76112839224203,56
0.03,14.9,20.1,5.2,344.3342643987695,178.45543796328568,56
0.3,14.8,19.9,5.1,344.31227350912707,184.08283127938188,56
3.0,14.9,20.0,5.1,344.07331713874567,185.11637902210123,56
30.0,21.6,36.7,15.1,164.7634178772738,23.32275014552159,56
0.0,17.5,22.9,5.4,340.93928190204974,170.44767072447334,57
0.03,15.3,20.5,5.2,343.3286837414367,177.38807765937352,57
0.3,14.7,19.9,5.2,344.4120875729222,178.19311837199956,57
3.0,16.0,21.2,5.2,342.78117566675576,176.3168768755529,57
