C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
3.0,14.3,19.3,5.0,344.6181919871817,184.29248049868528,7
30.0,21.5,36.2,14.7,171.04931993271074,25.277524231197518,7
0.0,15.0,20.0,5.0,344.1587831246088,188.05538690299232,8
0.03,15.0,20.0,5.0,344.15004532643485,188.02498538108654,8
0.3,15.0,20.0,5.0,344.1444147972147,188.00540587045654,8
3.0,15.0,20.0,5.0,344.1184027664995,188.07107569091377,8
30.0,18.0,29.0,11.0,200.509206671213,44.854009729508846,8
0.0,17.9,23.3,5.4,340.34983543178663,170.9855252902245,9
0.03,17.3,22.6,5.3,341.0357627054945,173.29371437860922,9
0.3,16.5,22.1,5.6,342.77855939292533,169.92382876637535,9
3.0,14.8,20.2,5.4,344.6915078379825,175.7963206816101,9
30.0,18.7,29.7,11.0,199.74306683779176,43.97311325345214,9
0.0,17.4,22.5,5.1,340.8322091999545,179.50162301395798,10
0.03,13.8,19.3,5.5,346.0052099686555,174.48784169426787,10
0.3,15.5,20.7,5.2,343.2750289392242,183.47804327864793,10
3.0,14.7,19.7,5.0,344.12833264080143,186.08663302461497,10
30.0,19.4,30.6,11.2,198.0741816291352,41.9569905106469,10
0.0,16.0,21.7,5.7,343.164678610251,162.81258570007645,11
0.03,16.8,22.1,5.3,341.6283144749008,175.43499890266207,11
0.3,14.5,19.6,5.1,344.3108535252135,183.5755477928857,11
3.0,13.7,18.9,5.2,339.85402065848086,172.7650000914478,11
30.0,17.8,24.9,7.1,263.3027656718635,97.53431001580971,11
0.0,13.4,18.6,5.2,346.1334767461526,178.87714555259822,12
0.03,15.6,20.8,5.2,342.6919711935573,173.45557890076458,12
0.3,16.2,21.6,5.4,342.90430554679193,177.3794794081735,12
3.0,15.4,20.8,5.4,343.93223494246604,176.50012284456977,12
30.0,18.0,32.6,14.6,187.44770535738795,28.034336127024176,12
0.0,17.2,22.6,5.4,341.5182744817005,178.63594251990125,13
0.03,16.2,21.3,5.1,342.2485117004467,181.52989732486668,13
0.3,14.4,19.5,5.1,344.79408487884564,179.71806032314944,13
3.0,15.7,20.8,5.1,342.92118929215957,184.83596651923474,13
30.0,18.5,29.7,11.2,199.57827145266768,42.071003152603176,13
0.0,16.2,21.6,5.4,342.9046448411009,175.6258496322598,14
0.03,13.7,18.7,5.0,345.490302984376,189.48382635908052,14
0.3,14.9,20.1,5.2,343.9955348956915,181.07585049668,14
3.0,13.3,18.6,5.3,346.4239191280717,178.65396932098707,14
30.0,20.3,35.6,15.3,171.22900525042087,23.63003728809559,14
0.0,15.0,20.4,5.4,344.3606566971305,169.43708831807697,15
0.03,16.3,21.6,5.3,342.43676463753934,177.13546340834648,15
0.3,17.5,22.9,5.4,340.9499410056772,173.48492911183675,15
3.0,16.1,21.3,5.2,342.4326389313852,176.2053022475733,15
30.0,20.7,35.8,15.1,165.01912903286302,23.194788424507827,15
0.0,14.7,19.8,5.1,344.20422199506476,178.87074292136836,16
0.03,16.4,21.7,5.3,342.66712181778786,179.18284823238258,16
0.3,15.0,20.3,5.3,344.3832808609677,174.70348967209574,16
3.0,16.4,21.8,5.4,339.27368802636875,174.4343201826996,16
30.0,20.2,30.6,10.4,199.16065808872546,45.92159248279396,16
0.0,16.9,22.2,5.3,341.6710521998567,177.80011987056713,17
0.03,15.0,20.5,5.5,344.60798098949846,173.19850696807785,17
0.3,15.5,20.6,5.1,342.7646035476265,180.99464009346582,17
3.0,15.7,21.0,5.3,337.07202488765387,171.39072799771188,17
30.0,13.2,20.3,7.1,278.1756799559667,100.91513346006951,17
0.0,16.1,21.2,5.1,342.4475821216111,184.21130089851627,18
0.03,13.0,18.0,5.0,346.5721066787115,191.045958252739,18
0.3,14.9,20.3,5.4,344.3747468004989,173.8586638306854,18
3.0,16.5,21.8,5.3,342.3741507901871,179.02614138277107,18
30.0,16.5,31.4,14.9,194.66021500898597,27.820208453646245,18
0.0,13.5,18.6,5.1,345.9596896350116,186.6843053219746,19
0.03,14.1,19.5,5.4,345.22794563909446,170.72140074356957,19
0.3,16.7,22.0,5.3,342.00535596060246,174.5110864291726,19
3.0,16.0,21.1,5.1,342.4528154586466,177.49522792579845,19
30.0,21.8,37.0,15.2,164.19876691660062,23.180106721550064,19
0.0,15.4,20.7,5.3,343.6220503796836,175.48632266552295,20
0.03,15.6,20.7,5.1,342.9312637269413,181.63629013204408,20
0.3,18.6,24.0,5.4,339.5474740720113,175.9067965277271,20
3.0,17.9,23.0,5.1,339.85324287425533,180.9565437585413,20
30.0,18.9,33.6,14.7,180.10002782435248,26.383174736219036,20
