C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.03,13.6,19.7,6.1,338.87301526656154,169.0607175046669,67
0.3,12.8,19.3,6.5,339.3359733627011,160.8276328549185,67
3.0,13.8,20.1,6.3,338.3890985093965,164.09728216886901,67
30.0,19.0,25.5,6.5,333.17199031007505,155.73884288710087,67
0.0,16.3,23.1,6.8,336.0039496822481,153.10281797927234,68
0.03,18.4,25.2,6.8,333.9924617068966,150.80115500050042,68
0.3,17.1,23.6,6.5,335.18034181914163,153.03757702890977,68
3.0,16.7,23.1,6.4,335.513100282384,161.39914495283185,68
30.0,16.6,23.1,6.5,335.67435048037703,155.37666781770145,68
0.0,16.9,23.5,6.6,335.52714200799625,155.85917746630497,69
0.03,14.3,20.5,6.2,338.353238983257,163.6447821364683,69
0.3,15.6,22.1,6.5,336.3729180226286,163.058222771827,69
3.0,14.3,20.5,6.2,337.8707842261711,167.5554428457711,69
30.0,15.4,21.9,6.5,336.9829893805578,161.67006427992308,69
0.0,14.3,20.5,6.2,338.33103140671193,166.56499827726702,70
0.03,14.8,21.1,6.3,337.47057449411517,167.78324889830594,70
0.3,14.3,20.5,6.2,338.33404846172436,166.19182608828018,70
3.0,18.3,24.9,6.6,334.05936596371504,156.3105202856922,70
30.0,16.1,22.8,6.7,336.35661069589304,149.7035678164459,70
0.0,16.1,22.4,6.3,336.37477899447714,162.56283518483764,71
0.03,14.6,21.0,6.4,337.98453847325885,158.51904292828732,71
0.3,20.4,27.1,6.7,331.94023002745286,151.71987078464002,71
3.0,18.3,24.8,6.5,335.1586700020508,155.05849097865553,71
30.0,15.3,21.8,6.5,336.54975120586903,163.08784089062712,71
0.0,15.7,22.3,6.6,336.8006450074565,155.05981663020384,72
0.03,13.6,19.9,6.3,338.29697991655456,165.31644869717059,72
0.3,15.6,22.1,6.5,336.7787445850252,162.12905909772786,72
3.0,19.5,26.1,6.6,333.6343871029316,158.3875456178419,72
30.0,17.3,23.8,6.5,335.0091100733096,161.07610976182806,72
0.0,20.3,27.1,6.8,332.63356744525026,150.4560325372237,73
0.03,15.8,22.5,6.7,336.32865544962,154.9466003168165,73
0.3,15.0,21.4,6.4,337.38077167442,161.80821982770675,73
3.0,17.2,23.6,6.4,335.1668042854937,159.50601683523047,73
30.0,17.2,24.1,6.9,334.892178589163,149.33300196172408,73
0.0,17.5,24.1,6.6,335.28131711336266,151.76941184963349,74
0.03,14.3,20.7,6.4,337.71873616669984,164.29170934651344,74
0.3,14.1,20.4,6.3,338.14790303339043,170.03563623727726,74
3.0,17.4,24.0,6.6,335.21087174459376,153.25024273323604,74
30.0,13.2,19.6,6.4,339.1263112955097,165.00460563270053,74
0.0,20.2,26.9,6.7,332.90916654990485,152.68411393345255,75
0.03,15.6,22.0,6.4,336.9127174538687,157.11430150673232,75
0.3,17.4,24.0,6.6,334.8144143347853,149.76416628950435,75
3.0,19.1,25.9,6.8,333.18125246024334,149.08739638333338,75
30.0,16.2,22.6,6.4,336.0353706430298,165.03655340260198,75
0.0,13.6,19.8,6.2,338.9220278335858,166.5444603037982,76
0.03,19.0,25.7,6.7,333.4359721747326,154.56841260107632,76
0.3,15.2,21.6,6.4,336.99284390929375,159.04535419960266,76
3.0,12.7,19.2,6.5,339.6249413968722,159.89855254037656,76
30.0,14.9,21.4,6.5,337.9049848681168,156.48376841526513,76
0.0,17.1,23.9,6.8,335.3748907869973,155.71960326357902,77
0.03,14.3,20.8,6.5,338.1555906258973,159.89768939135075,77
0.3,17.8,24.5,6.7,334.49097661232224,152.81436834435254,77
3.0,14.9,21.3,6.4,337.43494853903064,169.5830581589973,77
30.0,15.0,21.1,6.1,337.2479358383054,166.38646430288674,77
0.0,16.3,23.0,6.7,336.18124660922024,154.20453056933462,78
0.03,17.9,24.5,6.6,333.85785199384566,154.67091772024435,78
0.3,16.9,23.4,6.5,335.52696210568007,158.51407276815297,78
3.0,14.8,21.1,6.3,337.38673299568893,169.106579928645,78
30.0,18.5,25.3,6.8,333.7658212756478,147.83777854803242,78
0.0,13.4,19.8,6.4,338.85860227290857,163.30633653970798,79
0.03,13.8,19.9,6.1,338.5636523415511,169.52898124509505,79
0.3,18.1,24.8,6.7,334.6596846439775,151.35604866989814,79
3.0,16.9,23.6,6.7,335.6252146961549,152.6523043702694,79
30.0,17.2,23.7,6.5,335.15509401484155,160.63231976671324,79
0.0,13.3,19.6,6.3,338.6033884776799,170.15800362270926,80
0.03,12.9,19.2,6.3,339.7658967650022,163.4096368954868,80
0.3,16.1,22.6,6.5,336.08871527999156,158.54014313468227,80
3.0,15.1,21.7,6.6,337.34455633589357,155.914840389123,80
30.0,18.1,24.5,6.4,334.29800376955956,158.22478965465626,80
0.0,19.2,26.1,6.9,333.3919790477204,146.74319119349792,81
