C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.0,16.5,23.0,6.5,335.61121852489157,156.72518956901476,41
0.03,16.1,22.5,6.4,336.18880207090496,155.78919355607806,41
0.3,15.2,21.4,6.2,337.309072371775,162.52920963658084,41
3.0,14.1,20.5,6.4,338.46687307686113,158.2062739026805,41
30.0,12.5,18.0,5.5,258.3081386926544,121.8800783847075,41
0.0,15.2,21.6,6.4,337.2349791500105,161.10396729623287,42
0.03,15.6,22.0,6.4,336.87278784059265,162.39071073764745,42
0.3,15.7,22.2,6.5,337.1186046703546,161.12369599961323,42
3.0,16.1,22.5,6.4,336.229775344537,159.67026089850629,42
30.0,11.6,16.9,5.3,250.25227947444495,112.46668610359629,42
0.0,18.3,24.9,6.6,334.1650377596119,154.8294097557801,43
0.03,17.9,24.5,6.6,334.224800254966,154.21117942587335,43
0.3,14.8,21.5,6.7,337.3427312316541,158.65398329557812,43
3.0,13.1,19.4,6.3,339.49544873854956,161.8735941921305,43
30.0,12.3,18.1,5.8,273.43917907888425,121.03324642423452,43
0.0,13.4,19.8,6.4,339.15841556524566,159.80375215698504,44
0.03,16.8,23.3,6.5,335.8360096360588,158.87070819684592,44
0.3,17.9,24.5,6.6,335.0279660406715,154.24150267846937,44
3.0,19.7,26.4,6.7,332.9887714845587,155.80104380487012,44
30.0,13.7,19.0,5.3,240.37019853267594,109.39848198673681,44
0.0,18.1,24.4,6.3,333.9213719131818,160.90216182109936,45
0.03,14.7,21.2,6.5,337.80682206365975,154.08664548188628,45
0.3,14.7,20.9,6.2,337.87829819328897,168.3805560448792,45
3.0,14.2,20.6,6.4,337.8910564199079,158.0761697146858,45
30.0,13.1,18.7,5.6,271.7500221154732,128.70378484301403,45
0.0,15.1,21.5,6.4,337.5127725865419,160.80814965966033,46
0.03,14.8,21.2,6.4,337.34894066486413,162.24440861453962,46
0.3,14.1,20.5,6.4,337.7729263432815,169.17901513030705,46
3.0,14.6,21.0,6.4,337.66201508277294,162.39056446652688,46
30.0,13.0,18.3,5.3,240.6809964644392,110.57499602530284,46
0.0,14.6,21.0,6.4,337.7061844625814,160.06772653037325,47
0.03,13.6,20.0,6.4,338.5773672381973,163.05519718709616,47
0.3,15.9,22.5,6.6,336.104799228725,157.12846348689033,47
3.0,16.9,23.4,6.5,335.52063600934264,162.7465678303307,47
30.0,11.5,17.2,5.7,277.24820950356536,125.62094448537525,47
0.0,16.3,22.8,6.5,336.0140386911477,160.72258289149516,48
0.03,16.0,22.5,6.5,336.2431497562949,156.8529021737623,48
0.3,17.4,23.8,6.4,334.8375571978269,160.44589964997084,48
3.0,14.4,20.7,6.3,337.76581202171224,162.06014453130757,48
30.0,8.0,10.0,2.0,155.77398080844767,55.47192635014369,48
0.0,12.6,21.4,8.8,327.40891702807914,164.91807379810243,49
0.03,13.9,20.3,6.4,338.4481714484131,161.2344663166915,49
0.3,12.8,19.2,6.4,339.2351672321888,169.10518880356818,49
3.0,19.8,26.6,6.8,332.97246882210027,149.64821277311108,49
30.0,13.0,19.0,6.0,270.9445345635948,117.6920606586881,49
0.0,14.7,20.9,6.2,337.9517621977009,167.94247490191626,50
0.03,12.1,18.3,6.2,340.53248877889416,169.1376994814014,50
0.3,17.7,24.2,6.5,334.58149150233606,161.91791758923574,50
3.0,16.6,23.0,6.4,335.8639067472012,159.88363237396828,50
30.0,14.3,20.1,5.8,265.82997445348633,117.92758456297729,50
0.0,16.0,22.6,6.6,336.21544865229527,158.16870045748533,51
0.03,12.5,18.8,6.3,339.8511365592112,168.42590982223075,51
0.3,21.4,28.3,6.9,331.14458655976614,149.0003252067583,51
3.0,14.7,21.0,6.3,337.52448469000626,161.62606060490322,51
30.0,13.5,19.6,6.1,330.778580141027,163.80501331618163,51
0.0,16.8,23.1,6.3,335.6335843998934,159.4505240000051,52
0.03,15.3,21.8,6.5,337.15482872735816,155.95363634023386,52
0.3,20.8,27.8,7.0,332.0934192953514,147.26631181290003,52
3.0,16.3,23.0,6.7,336.4511323360741,153.70845065730617,52
30.0,14.7,20.4,5.7,266.2046180451925,123.22928679064503,52
0.0,20.0,26.7,6.7,332.9508298163287,156.59238863714558,53
0.03,16.6,23.0,6.4,335.2788329787717,161.42002197680694,53
0.3,15.0,21.3,6.3,337.3697674777886,163.26831054620234,53
3.0,15.6,22.2,6.6,336.8082127773841,159.3107270026946,53
30.0,12.1,17.9,5.8,273.8509328104652,126.51969558982455,53
0.0,15.4,21.7,6.3,337.36747820898984,163.48573597426156,54
0.03,14.5,21.0,6.5,338.16251838021515,159.613124718899,54
0.3,19.6,26.2,6.6,332.98626174189,150.9692765693511,54
3.0,15.1,21.5,6.4,337.262399990696,156.7485174947599,54
30.0,11.9,17.3,5.4,278.0096540658255,132.33612876693573,54
0.0,16.2,22.8,6.6,335.95677534612105,157.4250823205304,55
0.03,12.3,18.7,6.4,340.3506748951271,160.98304882364428,55
0.3,19.0,25.8,6.8,333.7359824006148,149.458756302055,55
3.0,18.9,25.6,6.7,333.886592345567,155.61487396236,55
30.0,14.4,20.3,5.9,296.53374864874553,141.81697183383807,55
0.0,16.9,23.3,6.4,335.5916979745014,162.091389885542,56
0.03,14.4,20.5,6.1,338.08786689242663,166.03233813295668,56
0.3,16.0,22.7,6.7,335.64913080860566,157.17786735338086,56
