"spc.k_D_z[1,2]",spc.log_e_M,"spc.b_z[1,2]",weight,loss
1.104859643307253,9.012753175459691,7.972432850700544,2.6095898795675395e-5,0.0047678816641146
0.9864959935046467,0.6155836450305943,3.9753640279935967,0.006595380585453048,0.004743980534348512
1.5366648221110073,6.6624050831507,4.786226444448613,0.0029857210303431037,0.0038872259723857962
0.46019997786253874,4.458649456488313,1.3870279173732905,0.011042001144584366,0.004771051660341605
0.6716024025776506,7.547820293275152,3.3485886775127405,0.0035151229706836947,0.0040642795126482395
0.39744263480920805,9.52071038062401,5.668408320839122,0.00013587493917706432,0.004627061412923088
0.9269052743592967,6.152658407061514,4.4763478182497245,0.005260738605500326,0.004719083884166957
1.17430564929872,8.625297053963006,6.522337957922477,0.0002116429940677603,0.004513119986911094
0.42143508086997256,2.2084617980679013,2.813073929947234,0.010249893660689909,0.004022715662727736
0.6269913951467496,3.0998390162777256,10.843662899933893,3.021868301929731e-6,0.004237863442121461
0.697227299731316,4.388048338950318,0.24918492567652883,0.010397751142888101,0.004298698071212372
1.3805103444017288,5.361812282937386,2.473311410641611,0.010806905560168808,0.004641476649612287
0.3370583640937232,17.60611125517759,4.734489109297522,1.0955952301088069e-10,0.004636375831878887
1.1412354227418313,7.665071721824727,5.394346511237083,0.0012853058996752035,0.0046665436515537645
1.6449437121952175,9.280756617130677,2.746557583490988,0.000795700998461442,0.004569922875282578
1.3819717823764825,12.495469345804782,7.242781625580014,6.166589469321778e-7,0.00441744015252107
0.24482903072925466,6.687497454361537,2.65202824378191,0.004635444734608339,0.004407157268180928
0.7170256707270033,17.42718438612484,9.297204432947314,1.264982277922007e-12,0.004838685766673984
1.738341967650423,1.2752081705681633,13.917841160668,1.088477265008632e-9,0.0044581002297926844
0.48604507411028947,4.996334909201055,5.185976938612908,0.004204681397861052,0.004900967570219252
1.1461440947298493,8.089267567345708,3.535508215229641,0.0025074096094916147,0.004685738958843301
2.0958945520430756,3.3292037648741495,11.706618223599648,1.9860405445158241e-7,0.00477810562450991
0.2749173190114449,9.533336920541352,8.549798227532849,4.074067951789059e-6,0.004634232537344821
3.05107397005055,11.928140461331676,13.259692774715068,3.52344368616741e-13,0.004756905137133405
1.9747974488365139,7.363432633925255,9.06983016494356,9.41247319740133e-6,0.004764722241457823
0.8338888346618042,16.583741202025024,4.283714481826359,2.481961478717042e-9,0.004115732829551413
0.5835309540887595,15.533631648201153,3.939972420570546,2.74854248066433e-8,0.0049068093384898185
0.19979245807908508,1.079720248199055,1.9774694423973451,0.006877666035550686,0.004408121393693935
1.2517202827384921,4.533721766239108,7.111172326225912,0.0010882557435423015,0.004591162662336693
1.0620279620643853,15.77969032060022,0.1348330456056276,2.064524131465505e-8,0.004808754887903272
1.2953783776799803,4.7490898861125945,3.3284264302223363,0.01110933473593126,0.004939188909916528
1.7615359574636784,9.410651123631627,10.00657829728348,4.2296967395600835e-7,0.004529187201608328
0.49453588322191894,20.655648737299664,1.5020911151489553,5.821742708243677e-14,0.004878359282966205
0.45451485595773256,6.131217269505287,4.010698595887618,0.005109244985831205,0.004787669654200913
1.8624883303161104,3.8815875662495154,3.852922122159221,0.007252034547045103,0.0045927345606532315
0.4056899313839142,2.9432077217207797,9.840328799909054,1.638664985739549e-5,0.004322041241602462
0.3983799361472032,12.21732655774093,5.496396172694004,4.3237238935610475e-6,0.004910891460079045
0.6755297592729796,9.871310638437334,9.866018827661323,4.685866480059219e-7,0.0038598244010777097
0.8317504587273993,13.690658075523643,1.1588266290695333,1.836836888906781e-6,0.004655726171922054
1.057954511412532,15.173381442063526,9.123820537408792,3.280705023047259e-10,0.004315121920840041
0.9860658468949258,4.432404504569391,5.978000582922364,0.0033947078718531464,0.004856499387614171
0.690212159956733,8.187898956479156,1.8254993064830054,0.0027367411652190953,0.004862713681218057
0.8526678429813763,12.177025340688854,2.0023937577804762,2.6057454429714478e-5,0.00441529355625065
0.5992212631493451,6.300895917687754,9.022399976961669,3.7011392219017005e-5,0.00391170848344206
0.46577818620103045,19.370794964368162,2.2426912214758215,2.581312314651895e-12,0.00385491594828671
0.3590108607250394,20.03494141721939,8.489671456618206,2.696175868317482e-15,0.004496556980458806
1.2535474358466818,7.266618849280796,1.5401566661338126,0.00535632582838626,0.004934106371306561
0.08198465718800096,4.03865055363773,15.295024367582435,2.194721518015621e-11,0.004240635042049963
0.9001130629705001,1.7317726985931268,3.304545911191483,0.010839538353125873,0.00458168493972265
1.0744163682864314,15.905594299154908,4.312356999038772,1.197439510924526e-8,0.0048723525894040914
1.7396542226300173,21.977705360874705,6.118984330555943,9.985836549324987e-17,0.004614193342999361
0.8427362925706349,17.453401290222324,14.451682867202784,1.1748042999205905e-17,0.004455721859294912
0.5324905854254467,2.5328315455557098,1.0185804751544727,0.011371702668199334,0.004624791304241042
1.9981609823463091,2.1872781402815153,11.895497270589857,1.4012333227601477e-7,0.004434446580005816
0.9441359287297988,6.596716034673063,7.773105445853043,0.00022666095735933715,0.00449111711035662
