t_since_mm,treatment_id,y_wetmass_mg,wetmass_mg,pretreatment_24D,num_sample
26.0,2,1.0955104980848067,252.73662345000815,0.03,46
26.0,3,1.0372502531077739,239.295859876672,0.3,46
16.0,1,1.0,228.56649322202134,0.0,47
16.0,2,1.0566341348621109,241.511158824117,0.03,47
16.0,3,0.8380227767673663,191.5439273258977,0.3,47
26.0,1,1.0000000000000004,181.79673523053577,0.0,47
26.0,2,1.1042128135896596,200.7422845103243,0.03,47
26.0,3,1.1667555374754706,212.1123475251896,0.3,47
16.0,1,0.9999999999999998,160.65276432521654,0.0,48
16.0,2,1.1930765621731723,191.67104776474622,0.03,48
16.0,3,1.0722479206085556,172.25959248772978,0.3,48
26.0,1,1.0,246.43876611354167,0.0,48
26.0,2,0.9429101221286811,232.369607053361,0.03,48
26.0,3,1.1083124108850053,273.13114300682537,0.3,48
16.0,1,1.0,231.89807258614013,0.0,49
16.0,2,0.9213235249357741,213.65314966087462,0.03,49
16.0,3,0.7881068488368459,182.76045923720108,0.3,49
26.0,1,1.0000000000000002,217.22070322418645,0.0,49
26.0,2,0.8994241306474263,195.3735421560365,0.03,49
26.0,3,0.9475603359231091,205.82972251656412,0.3,49
16.0,1,1.0000000000000002,178.3279517873479,0.0,50
16.0,2,0.923680089560692,164.7179784781123,0.03,50
16.0,3,0.9538256666708922,170.0937774996218,0.3,50
26.0,1,0.9999999999999998,212.81679526212253,0.0,50
26.0,2,1.178701939872345,250.84756941287952,0.03,50
26.0,3,1.0980748161616285,233.68876333356212,0.3,50
16.0,1,1.0,198.2754202713475,0.0,51
16.0,2,0.8102378086622778,160.65024203224874,0.03,51
16.0,3,0.8981365226295732,178.07839648542526,0.3,51
26.0,1,0.9999999999999998,208.47333939832066,0.0,51
26.0,2,1.0883415322966516,226.89019364376827,0.03,51
26.0,3,1.012674483255132,211.11563124766613,0.3,51
16.0,1,1.0,176.93965305715878,0.0,52
16.0,2,1.1941787570148503,211.29757495443673,0.03,52
16.0,3,0.8573192292405197,151.69376698104833,0.3,52
26.0,1,1.0,219.4690577933223,0.0,52
26.0,2,0.9819952810411253,215.5175790875845,0.03,52
26.0,3,1.2452071394699982,273.28443765699853,0.3,52
16.0,1,1.0,178.60660116618186,0.0,53
16.0,2,1.0975512723810943,196.02990236560552,0.03,53
16.0,3,0.9818600171173826,175.36668047830486,0.3,53
26.0,1,0.9999999999999997,225.28110835727662,0.0,53
26.0,2,0.893079985646416,201.1940490181253,0.03,53
26.0,3,1.0180611887108157,229.3499529682991,0.3,53
16.0,1,0.9999999999999998,170.40923302614357,0.0,54
16.0,2,1.0004344677802943,170.48327034735811,0.03,54
16.0,3,1.03854961908538,176.97844404793315,0.3,54
26.0,1,1.0,241.38864385171973,0.0,54
26.0,2,1.076121206853255,259.76343874238324,0.03,54
26.0,3,0.9471222607411868,228.62455808208992,0.3,54
16.0,1,1.0,178.11217113854738,0.0,55
16.0,2,0.8721328050265307,155.33746742442676,0.03,55
16.0,3,0.9598914070528956,170.96834256742642,0.3,55
26.0,1,1.0,219.08660422135503,0.0,55
26.0,2,1.0313907355157519,225.96389386951182,0.03,55
26.0,3,1.0444058386551827,228.81532861992042,0.3,55
16.0,1,1.0,169.92776267120047,0.0,56
16.0,2,0.9975635996270917,169.51375060686092,0.03,56
16.0,3,0.9707448749324458,164.95650472180483,0.3,56
26.0,1,1.0000000000000002,254.24572286855314,0.0,56
26.0,2,0.9230130395503757,234.67211745758567,0.03,56
26.0,3,1.0270405939919813,261.1206782348395,0.3,56
16.0,1,1.0000000000000002,212.76815711464255,0.0,57
16.0,2,0.9542870494573211,203.04189687140394,0.03,57
16.0,3,0.8081376218442611,171.9459524948133,0.3,57
26.0,1,1.0,220.83130774931578,0.0,57
26.0,2,0.8676794044035272,191.61077758157836,0.03,57
26.0,3,1.2364858034135693,273.0547769812819,0.3,57
16.0,1,1.0,162.91615728637734,0.0,58
16.0,2,1.0664993185884035,173.74997073296262,0.03,58
16.0,3,1.137724160189445,185.35364822993515,0.3,58
26.0,1,1.0000000000000002,249.93009659757877,0.0,58
