t_since_mm,treatment_id,y_wetmass_mg,wetmass_mg,pretreatment_24D,num_sample
26.0,2,1.0278678468319251,218.15279948022072,0.03,54
26.0,3,1.1950793132996633,253.64145653624297,0.3,54
16.0,1,0.9999999999999997,172.48191905909292,0.0,55
16.0,2,1.0325359705694006,178.09378570135334,0.03,55
16.0,3,1.0679376346781262,184.1999326647117,0.3,55
26.0,1,1.0000000000000002,229.60680448467397,0.0,55
26.0,2,0.9776391732175505,224.47260650152043,0.03,55
26.0,3,0.9749190734100728,223.8480530768461,0.3,55
16.0,1,1.0,184.02583541174636,0.0,56
16.0,2,1.0069379056327814,185.30258929182682,0.03,56
16.0,3,0.8669851985627837,159.54767545513502,0.3,56
26.0,1,1.0000000000000002,223.15927723364084,0.0,56
26.0,2,0.9960937103636779,222.28755246173392,0.03,56
26.0,3,1.1428272279823108,255.03249819945776,0.3,56
16.0,1,1.0000000000000002,177.27313481138867,0.0,57
16.0,2,1.0855667919878178,192.44182826282318,0.03,57
16.0,3,1.221912360893727,216.6122346804159,0.3,57
26.0,1,0.9999999999999998,224.2947892747778,0.0,57
26.0,2,0.93732540953271,210.23720521303397,0.03,57
26.0,3,0.9747161103619181,218.62374457635747,0.3,57
16.0,1,1.0,161.61848300908585,0.0,58
16.0,2,1.2412190809738466,200.6039449489248,0.03,58
16.0,3,1.1086766632538227,179.18264046265796,0.3,58
26.0,1,1.0,253.27252611916532,0.0,58
26.0,2,0.7662191691810211,194.06226453940533,0.03,58
26.0,3,1.0454411528897078,264.78152170130886,0.3,58
16.0,1,1.0,144.5197034358729,0.0,59
16.0,2,1.1761983638601865,169.98383872683308,0.03,59
16.0,3,1.1748244381154458,169.7852793856603,0.3,59
26.0,1,0.9999999999999998,228.48802343763003,0.0,59
26.0,2,0.9613177456859006,219.64959160728978,0.03,59
26.0,3,1.102941380807772,252.00889606833826,0.3,59
16.0,1,1.0,185.47594242142668,0.0,60
16.0,2,1.2571579466862186,233.17255493421203,0.03,60
