C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.3,13.5,18.9,5.4,345.9937314379923,171.9636165435374,9
3.0,15.3,20.9,5.6,344.1632726915103,174.9279844531675,9
30.0,Inf,Inf,NaN,Inf,Inf,9
0.0,12.9,17.9,5.0,346.8649024727819,190.2157497273486,10
0.03,15.5,20.7,5.2,343.2320756756699,177.61963529541458,10
0.3,16.8,22.1,5.3,341.8310916147777,181.6169567927346,10
3.0,16.9,22.0,5.1,336.4903577034973,172.99172496825116,10
30.0,53.2,60.4,7.2,239.42204721434774,88.38218948467609,10
0.0,12.9,18.2,5.3,346.86062006422446,172.27223521861683,11
0.03,15.4,20.4,5.0,343.4006428185295,184.6964412324621,11
0.3,14.3,19.4,5.1,344.9566301195801,186.43542152710768,11
3.0,12.8,18.0,5.2,347.1230036180833,183.30070988559976,11
30.0,Inf,Inf,NaN,Inf,Inf,11
0.0,14.0,19.3,5.3,345.73179517863764,181.33065080820475,12
0.03,16.4,21.8,5.4,342.74013873775726,174.59511844182185,12
0.3,16.4,21.8,5.4,342.2101805852602,168.785465142063,12
3.0,15.5,20.6,5.1,343.14313951196976,179.3599915263302,12
30.0,Inf,Inf,NaN,Inf,Inf,12
0.0,14.2,21.3,7.1,332.15287647389897,175.61704370894813,13
0.03,14.571428571428571,19.857142857142858,5.285714285714286,344.74161431502137,171.3428886164541,13
0.3,15.75,20.875,5.125,342.6948169809368,179.54691991608814,13
3.0,14.6,23.1,8.5,312.6500760323403,172.6059297114235,13
30.0,Inf,Inf,NaN,Inf,Inf,13
0.0,18.0,23.2,5.2,340.0736555507617,177.92447139977247,14
0.03,13.7,18.7,5.0,345.77850761422286,186.96115282999008,14
0.3,15.4,20.6,5.2,343.69109443676905,186.4776117316316,14
3.0,14.4,19.4,5.0,344.33769024967046,180.9560951770755,14
30.0,Inf,Inf,NaN,Inf,Inf,14
0.0,14.3,19.5,5.2,344.9959727607285,180.58800491559128,15
0.03,12.7,17.8,5.1,347.19076800431657,189.29790369218637,15
0.3,14.8,19.9,5.1,344.4819683489528,184.8097176789261,15
3.0,15.6,21.1,5.5,343.63164507134917,176.02378724714964,15
30.0,Inf,Inf,NaN,Inf,Inf,15
0.0,16.9,22.2,5.3,341.53499778382127,179.54124493204446,16
