C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.0,14.1,19.4,5.3,345.6885428789018,180.22546656443353,60
10.0,16.4,21.4,5.0,341.7895168590534,184.61357422615805,60
100.0,15.9,21.0,5.1,249.6036952090164,133.3314166947538,60
0.0,15.6,21.0,5.4,343.45315114001755,175.06327970181252,61
10.0,15.8,20.8,5.0,342.9904373362826,189.56262059239094,61
100.0,19.3,24.4,5.1,235.86353678600895,131.56079067912762,61
0.0,14.6,19.8,5.2,344.31261580482345,178.68235573804014,62
10.0,16.6,21.8,5.2,341.8401732190473,176.41134027971196,62
100.0,16.3,21.2,4.9,248.73256751508885,139.73831468828308,62
0.0,19.5,24.8,5.3,338.3158365518574,175.1540350704337,63
10.0,15.7,21.0,5.3,343.4586363371285,180.18758797154948,63
100.0,15.5,20.5,5.0,251.17932472320004,145.0286006082965,63
0.0,14.6,19.8,5.2,345.0204355295681,185.78341834087274,64
10.0,12.2,17.2,5.0,347.8214001017695,191.54487584298226,64
100.0,17.5,22.5,5.0,243.69701952589503,135.67163288679183,64
0.0,15.4,20.7,5.3,343.4215881583658,175.8914845989933,65
10.0,16.3,21.8,5.5,342.7937258406239,171.87074626361462,65
100.0,17.0,22.0,5.0,245.56640856959044,135.37862359343058,65
0.0,15.4,20.6,5.2,343.6700733793,180.93158819965447,66
10.0,14.2,19.2,5.0,345.2734638599624,190.42162754640935,66
100.0,18.2,23.3,5.1,240.66883331560334,134.9720304437784,66
0.0,16.3,21.3,5.0,341.8529279683734,186.5613585407395,67
10.0,17.2,22.5,5.3,341.47410870457185,178.91677340244385,67
100.0,17.4,22.4,5.0,241.66923672989896,134.0393210477831,67
0.0,13.5,18.8,5.3,345.96140101499475,182.7659053928202,68
10.0,13.4,18.5,5.1,346.04633288217684,182.99145078641249,68
100.0,18.8,23.7,4.9,238.67462672220267,137.58551351963857,68
0.0,15.3,20.5,5.2,343.9726915063111,193.14805423600924,69
10.0,13.9,18.9,5.0,345.39561999467526,187.6295250535929,69
100.0,17.2,22.1,4.9,242.81324262636264,140.85210840717713,69
0.0,17.9,23.3,5.4,340.82411433381856,175.86865570718928,70
10.0,15.1,20.4,5.3,343.7837483983561,173.71373067307576,70
