C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
30.0,19.4,34.6,15.2,172.90545676587504,23.939582076056354,81
0.0,13.7,18.9,5.2,346.2460857534776,188.95014612102176,82
0.03,16.2,21.7,5.5,342.8960381239502,175.721159970879,82
0.3,14.6,19.8,5.2,344.89120704095643,186.9733960788413,82
3.0,17.7,23.2,5.5,341.2689084986359,175.383242719057,82
30.0,19.9,35.1,15.2,173.92280637925813,24.549935421315702,82
0.0,14.1,19.4,5.3,345.53942883257946,179.34638199440457,83
0.03,16.1,21.2,5.1,342.75798570946927,183.73325360541548,83
0.3,15.8,21.3,5.5,343.1807475482391,171.27352992875646,83
3.0,18.9,24.2,5.3,339.15330560987155,173.18938276391674,83
30.0,20.8,36.4,15.6,170.72778311545613,22.57934030484159,83
0.0,16.6,21.8,5.2,342.0142082900635,180.83394013725055,84
0.03,15.6,21.0,5.4,343.25683026273515,171.65055243637272,84
0.3,15.9,21.4,5.5,342.8052913206753,169.78456643293714,84
3.0,13.8,19.1,5.3,345.8681232230757,179.98860084661843,84
30.0,23.4,38.6,15.2,160.0922639554642,23.120352068413087,84
0.0,15.6,20.9,5.3,343.19573652813483,174.62327801544498,85
0.03,14.0,19.1,5.1,345.37428920373924,188.8889396296724,85
0.3,15.4,20.6,5.2,343.1956823067876,179.22328977603792,85
3.0,16.0,21.1,5.1,342.23124571998596,174.77808182952407,85
30.0,19.6,34.8,15.2,171.50601450197797,23.75204173100967,85
0.0,17.3,22.4,5.1,340.87721169535087,178.8294306213577,86
0.03,15.2,20.5,5.3,344.1857217010817,182.85900003831404,86
0.3,17.0,22.2,5.2,341.65582229659503,184.43568567648788,86
3.0,15.1,20.4,5.3,343.75252017225074,177.19424115894725,86
30.0,17.9,32.9,15.0,176.43717552432958,25.217191368460355,86
0.0,14.0,19.0,5.0,345.1314835322591,189.54207196629875,87
0.03,15.5,21.0,5.5,343.78917900337376,173.06939198740673,87
0.3,14.5,19.6,5.1,344.5269884043725,180.1650952284697,87
3.0,15.8,21.0,5.2,342.7043712582716,176.7884221071669,87
30.0,22.1,37.4,15.3,163.07908101441487,23.095821520878978,87
0.0,17.6,22.9,5.3,340.27492222169593,174.33462428098213,88
0.03,13.8,19.0,5.2,345.88463164465145,184.8593604651732,88
0.3,13.4,18.6,5.2,346.0887958294443,178.66833167128266,88
3.0,16.3,21.9,5.6,342.9307853327915,170.65407933527155,88
30.0,24.5,40.2,15.7,159.70908538893187,22.046284458424786,88
0.0,16.0,21.2,5.2,342.9912195045218,178.30466988187843,89
0.03,17.4,22.5,5.1,340.79793231154747,179.12431387180655,89
0.3,14.6,19.7,5.1,344.4167351390205,178.4232694129655,89
3.0,14.6,20.0,5.4,345.0963889219949,179.44254499575308,89
30.0,20.6,35.8,15.2,167.3038620365656,23.510673794577734,89
0.0,15.3,20.6,5.3,343.6770509011429,176.96427930531962,90
0.03,14.5,19.9,5.4,344.89573401966607,174.6044192269588,90
0.3,16.8,22.0,5.2,342.06437722822386,184.1933292197448,90
3.0,14.0,19.1,5.1,345.6330434386806,185.617092853076,90
30.0,21.0,36.3,15.3,170.44394247592575,24.302830340655582,90
0.0,15.6,20.7,5.1,343.36742490085635,186.17660176490963,91
0.03,14.6,19.7,5.1,344.5120882897574,184.01012214693054,91
0.3,15.2,20.4,5.2,343.7582421812974,182.48493283001307,91
3.0,15.6,20.8,5.2,343.1382207890075,180.2741806124409,91
30.0,18.3,33.5,15.2,178.05554859253837,24.705907118521218,91
0.0,15.1,20.2,5.1,343.9789143993145,187.31892140151837,92
0.03,15.4,20.6,5.2,343.85071829481143,185.35195268523384,92
0.3,17.5,22.8,5.3,341.1339787509028,180.71715128814208,92
3.0,14.0,19.1,5.1,345.37600469979554,180.4031042211285,92
30.0,23.0,38.5,15.5,160.68653812601016,21.98770395567917,92
0.0,14.2,19.3,5.1,345.05164460890336,184.91528418330427,93
0.03,14.3,19.5,5.2,344.92897279334386,180.5369026601153,93
0.3,16.9,22.3,5.4,341.5840716479901,170.39390458626394,93
3.0,15.4,20.5,5.1,343.210338232776,178.3314430890407,93
30.0,22.3,37.8,15.5,163.92920867802127,22.961662127608626,93
0.0,17.3,22.7,5.4,341.4843783038733,176.07788291081064,94
0.03,15.3,20.7,5.4,343.9406302377154,173.54734070351253,94
0.3,14.6,20.0,5.4,344.9157201493137,178.24809058871153,94
3.0,17.2,22.5,5.3,341.18092700862354,176.10316203808094,94
30.0,18.2,33.4,15.2,177.29358315415283,24.360569487719314,94
0.0,15.5,20.8,5.3,343.2570694693953,176.85262677678028,95
0.03,15.2,20.5,5.3,343.70965102320787,174.97720818307636,95
0.3,15.0,20.2,5.2,344.5510641173377,183.88573459822766,95
3.0,14.3,19.6,5.3,345.08288854619843,178.6998202061192,95
30.0,20.4,35.5,15.1,166.74638372058084,23.131375436746197,95
0.0,14.5,20.0,5.5,345.2864868249599,178.29527438453732,96
0.03,16.0,21.4,5.4,342.6348203808691,174.2822493203002,96
0.3,15.3,20.6,5.3,343.68158721173006,176.46059032584859,96
3.0,14.1,19.2,5.1,345.13547789424604,186.4815774026581,96
30.0,20.3,35.3,15.0,168.94833867918163,24.57230222304835,96
0.0,15.3,20.4,5.1,343.5533038071067,185.49733612320873,97
0.03,15.6,20.9,5.3,343.51259575367277,178.08844596619173,97
0.3,15.0,20.2,5.2,344.32866934766054,185.78438751573785,97
3.0,15.0,20.0,5.0,343.71314683409616,184.0064617490785,97
30.0,19.7,34.7,15.0,170.873378624192,24.30999665162208,97
0.0,16.8,22.3,5.5,342.3452163393997,178.17306604800757,98
0.03,15.5,20.8,5.3,343.447062595566,178.3641811580925,98
0.3,15.1,20.2,5.1,344.0314830285082,184.84523780380084,98
3.0,15.0,20.3,5.3,344.3455303820889,177.31642397710783,98
30.0,18.0,33.1,15.1,178.2248413625163,25.462047177307348,98
0.0,16.4,21.5,5.1,341.87783037401965,181.5012400631985,99
0.03,15.4,20.5,5.1,343.4928827963672,176.21593521186458,99
0.3,15.0,20.3,5.3,344.64343176376866,184.8344789030014,99
3.0,16.0,21.2,5.2,342.9098461191134,176.93730916163298,99
30.0,18.5,33.6,15.1,177.3897460951002,25.292840226451702,99
0.0,15.7,21.1,5.4,343.27294639019726,176.15470195183815,100
0.03,13.9,19.0,5.1,345.3368127281593,183.98639200866145,100
0.3,14.7,19.8,5.1,344.15774575250475,181.09049992112466,100
3.0,14.7,20.0,5.3,344.6643511336964,180.00483763862673,100
30.0,20.6,35.9,15.3,168.9342913890981,23.156650251938423,100
