C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
3.0,11.9,14.4,2.5,286.8416275986676,131.87327252069113,44
30.0,25.7,28.2,2.5,248.34120539780164,111.42684917159166,44
0.0,15.6,18.1,2.5,303.2383557155282,135.25533519172743,45
0.03,15.6,18.2,2.6,301.09847547793123,131.96040142856637,45
0.3,13.7,16.2,2.5,298.73025042661624,131.5972444316846,45
3.0,19.5,21.2,1.7,234.94804360383887,122.45390441468741,45
30.0,Inf,Inf,NaN,Inf,Inf,45
0.0,16.2,18.6,2.4,282.44362375927363,133.21337095767652,46
0.03,13.8,16.4,2.6,303.7557025985895,133.30909146378855,46
0.3,13.2,15.6,2.4,297.23958954207046,138.97959228525127,46
3.0,13.4,16.1,2.7,307.5896245978218,130.71709242621242,46
30.0,Inf,Inf,NaN,Inf,Inf,46
0.0,12.7,15.6,2.9,324.242653842171,128.7153895567662,47
0.03,12.6,15.3,2.7,306.46993039202823,131.01322230812872,47
0.3,15.8,18.3,2.5,289.8500340288384,131.64600176332914,47
3.0,12.4,14.9,2.5,297.5347230771969,134.83915032457207,47
30.0,Inf,Inf,NaN,Inf,Inf,47
0.0,14.4,16.7,2.3,285.6066975575163,137.66819280341446,48
0.03,15.6,18.3,2.7,307.3369049090808,130.34667795267382,48
0.3,13.7,16.2,2.5,289.99367400404196,131.38183722780187,48
3.0,12.0,14.3,2.3,275.1357459118692,129.46422008984865,48
30.0,20.0,21.9,1.9,259.6179016331904,116.0502102159187,48
0.0,15.6,18.3,2.7,300.54345679684855,128.07293891765875,49
0.03,11.3,13.9,2.6,295.9688964966883,130.59139640844248,49
0.3,17.1,19.5,2.4,281.429054566073,133.24839957397802,49
3.0,13.0,15.6,2.6,301.92455602112204,132.29218178607547,49
30.0,Inf,Inf,NaN,Inf,Inf,49
0.0,15.4,18.1,2.7,310.4288939899336,131.16400080728624,50
0.03,12.0,14.8,2.8,304.50382367579334,126.94455904009953,50
0.3,14.2,16.8,2.6,308.57265878071564,134.445771097179,50
3.0,14.6,17.0,2.4,289.5033777146447,133.14610863853449,50
30.0,Inf,Inf,NaN,Inf,Inf,50
0.0,15.0,17.5,2.5,290.1363764722566,132.290125334242,51
0.03,15.3,17.8,2.5,292.2514233244382,133.0715214954297,51
0.3,14.8,17.5,2.7,311.6444342388784,130.84825765433533,51
3.0,14.5,17.2,2.7,299.6688904400093,127.9569229076084,51
30.0,Inf,Inf,NaN,Inf,Inf,51
0.0,14.2,16.9,2.7,302.64694135869604,128.84216471714507,52
0.03,12.2,14.8,2.6,308.05412206414223,134.74497706396647,52
0.3,13.5,16.1,2.6,293.0768425219961,129.39305201170728,52
3.0,13.8,16.1,2.3,282.1868120187141,136.7278945582557,52
30.0,Inf,Inf,NaN,Inf,Inf,52
0.0,13.8,16.3,2.5,290.8431542237033,132.40540174991816,53
0.03,14.1,16.8,2.7,317.0660207889326,132.78930284977938,53
0.3,14.1,16.6,2.5,301.95875213983095,135.81129671597333,53
3.0,14.8,17.5,2.7,298.1784408050039,126.92069684419955,53
30.0,Inf,Inf,NaN,Inf,Inf,53
0.0,13.5,16.4,2.9,330.07056700238826,129.94973210771462,54
0.03,13.6,16.2,2.6,298.1235805004907,131.23821810369674,54
0.3,15.2,17.8,2.6,301.0671717319728,132.02748586687636,54
3.0,12.2,14.9,2.7,311.9147983228595,131.94252510849293,54
30.0,Inf,Inf,NaN,Inf,Inf,54
