t_exp,C_W_1,treatment_bd,treatment_id,wetmass_mg,num_tadpoles,fract_tadpoles,num_sample
19.0,0.0,uninfected,3,125.36515110986177,10,1.0,3
20.0,0.0,uninfected,3,134.26803370020963,10,1.0,3
21.0,0.0,uninfected,3,143.43351197909027,10,1.0,3
22.0,0.0,uninfected,3,152.8591268808017,10,1.0,3
23.0,0.0,uninfected,3,162.54225959228413,10,1.0,3
24.0,0.0,uninfected,3,172.12126888670494,8,0.8,3
0.0,0.0,uninfected,1,7.832949988289717,10,1.0,4
1.0,0.0,uninfected,1,11.582682491639677,10,1.0,4
2.0,0.0,uninfected,1,15.59708973576467,10,1.0,4
3.0,0.0,uninfected,1,19.878146360667586,10,1.0,4
4.0,0.0,uninfected,1,24.428154811569986,10,1.0,4
5.0,0.0,uninfected,1,29.249194084174338,10,1.0,4
6.0,0.0,uninfected,1,34.343015450443076,10,1.0,4
7.0,0.0,uninfected,1,39.71102026804067,10,1.0,4
8.0,0.0,uninfected,1,45.354261270944036,10,1.0,4
9.0,0.0,uninfected,1,51.27345214844869,10,1.0,4
10.0,0.0,uninfected,1,57.46898025834967,10,1.0,4
11.0,0.0,uninfected,1,63.94092087055551,10,1.0,4
12.0,0.0,uninfected,1,70.68905141105348,10,1.0,4
13.0,0.0,uninfected,1,77.71286605474543,10,1.0,4
14.0,0.0,uninfected,1,85.01158998114951,10,1.0,4
15.0,0.0,uninfected,1,92.5841930036616,10,1.0,4
16.0,0.0,uninfected,1,100.42940313238486,10,1.0,4
17.0,0.0,uninfected,1,108.54571981293063,10,1.0,4
18.0,0.0,uninfected,1,116.931426421541,10,1.0,4
19.0,0.0,uninfected,1,125.5846017327206,10,1.0,4
20.0,0.0,uninfected,1,134.50313279543337,10,1.0,4
21.0,0.0,uninfected,1,143.68472523954435,10,1.0,4
22.0,0.0,uninfected,1,153.12691520243297,10,1.0,4
23.0,0.0,uninfected,1,162.82707864711932,10,1.0,4
24.0,0.0,uninfected,1,172.6357739563325,9,0.9,4
0.0,0.0,uninfected,2,7.83233688216319,10,1.0,4
1.0,0.0,uninfected,2,11.581777620683724,10,1.0,4
2.0,0.0,uninfected,2,15.595871863245597,10,1.0,4
3.0,0.0,uninfected,2,19.876593959997525,10,1.0,4
4.0,0.0,uninfected,2,24.42624608759739,10,1.0,4
5.0,0.0,uninfected,2,29.246907089227513,10,1.0,4
6.0,0.0,uninfected,2,34.34032801181838,10,1.0,4
7.0,0.0,uninfected,2,39.70791010936392,10,1.0,4
8.0,0.0,uninfected,2,45.35070595505046,10,1.0,4
9.0,0.0,uninfected,2,51.26942920388175,10,1.0,4
10.0,0.0,uninfected,2,57.46446720091463,10,1.0,4
11.0,0.0,uninfected,2,63.935894951123,10,1.0,4
12.0,0.0,uninfected,2,70.68349028238855,10,1.0,4
13.0,0.0,uninfected,2,77.70674716095269,10,1.0,4
14.0,0.0,uninfected,2,85.00489050705862,10,1.0,4
15.0,0.0,uninfected,2,92.57689086613424,10,1.0,4
16.0,0.0,uninfected,2,100.4214761540621,10,1.0,4
17.0,0.0,uninfected,2,108.53714526823508,10,1.0,4
18.0,0.0,uninfected,2,116.9221821357833,10,1.0,4
19.0,0.0,uninfected,2,125.57466638724475,10,1.0,4
20.0,0.0,uninfected,2,134.49248469997622,10,1.0,4
21.0,0.0,uninfected,2,143.6733420546705,10,1.0,4
22.0,0.0,uninfected,2,153.1147753408183,10,1.0,4
23.0,0.0,uninfected,2,162.8141615467218,10,1.0,4
24.0,0.0,uninfected,2,172.6264109716149,9,0.9,4
0.0,0.0,uninfected,3,7.827530628915936,10,1.0,4
1.0,0.0,uninfected,3,11.574618038114586,10,1.0,4
2.0,0.0,uninfected,3,15.586192620033511,10,1.0,4
3.0,0.0,uninfected,3,19.864226651655965,10,1.0,4
4.0,0.0,uninfected,3,24.41102054128553,10,1.0,4
5.0,0.0,uninfected,3,29.22865164767084,10,1.0,4
6.0,0.0,uninfected,3,34.31886977634025,10,1.0,4
7.0,0.0,uninfected,3,39.68307520881443,10,1.0,4
8.0,0.0,uninfected,3,45.322319765257,10,1.0,4
9.0,0.0,uninfected,3,51.2373165876924,10,1.0,4
10.0,0.0,uninfected,3,57.428452751219524,10,1.0,4
11.0,0.0,uninfected,3,63.895803081630994,10,1.0,4
12.0,0.0,uninfected,3,70.63914556154027,10,1.0,4
13.0,0.0,uninfected,3,77.6579744777583,10,1.0,4
14.0,0.0,uninfected,3,84.9515150646678,10,1.0,4
15.0,0.0,uninfected,3,92.5187385715418,10,1.0,4
16.0,0.0,uninfected,3,100.35837384664812,10,1.0,4
17.0,0.0,uninfected,3,108.46892031931489,10,1.0,4
18.0,0.0,uninfected,3,116.84866330638015,10,1.0,4
19.0,0.0,uninfected,3,125.49568346080025,10,1.0,4
20.0,0.0,uninfected,3,134.407869177144,10,1.0,4
21.0,0.0,uninfected,3,143.58292609013432,10,1.0,4
22.0,0.0,uninfected,3,153.01839308787393,10,1.0,4
23.0,0.0,uninfected,3,162.71164913349332,10,1.0,4
24.0,0.0,uninfected,3,172.5207029083495,9,0.9,4
0.0,0.0,uninfected,1,7.817674809888958,10,1.0,5
1.0,0.0,uninfected,1,11.559935822662544,10,1.0,5
2.0,0.0,uninfected,1,15.566343472743588,10,1.0,5
3.0,0.0,uninfected,1,19.83886606049378,10,1.0,5
4.0,0.0,uninfected,1,24.379800438519347,10,1.0,5
5.0,0.0,uninfected,1,29.191220936693334,10,1.0,5
6.0,0.0,uninfected,1,34.27487490564342,10,1.0,5
7.0,0.0,uninfected,1,39.63216063119058,10,1.0,5
8.0,0.0,uninfected,1,45.26412843915391,10,1.0,5
9.0,0.0,uninfected,1,51.17149046429072,10,1.0,5
10.0,0.0,uninfected,1,57.3546330597793,10,1.0,5
11.0,0.0,uninfected,1,63.8136310876706,10,1.0,5
12.0,0.0,uninfected,1,70.54826260560424,10,1.0,5
13.0,0.0,uninfected,1,77.5580223155329,10,1.0,5
14.0,0.0,uninfected,1,84.84213681162231,10,1.0,5
15.0,0.0,uninfected,1,92.3995784006994,10,1.0,5
16.0,0.0,uninfected,1,100.22907708691841,10,1.0,5
17.0,0.0,uninfected,1,108.3291350629991,10,1.0,5
18.0,0.0,uninfected,1,116.69803931517815,10,1.0,5
19.0,0.0,uninfected,1,125.33387317626539,10,1.0,5
20.0,0.0,uninfected,1,134.23452670047337,10,1.0,5
21.0,0.0,uninfected,1,143.39771034464007,10,1.0,5
22.0,0.0,uninfected,1,152.82096506860339,10,1.0,5
23.0,0.0,uninfected,1,162.5016725945866,10,1.0,5
24.0,0.0,uninfected,1,172.2632608767556,9,0.9,5
0.0,0.0,uninfected,2,7.845341772369425,10,1.0,5
1.0,0.0,uninfected,2,11.601153965715827,10,1.0,5
2.0,0.0,uninfected,2,15.622070049481966,10,1.0,5
3.0,0.0,uninfected,2,19.910069705602048,10,1.0,5
4.0,0.0,uninfected,2,24.467459853907645,10,1.0,5
5.0,0.0,uninfected,2,29.296323366289336,10,1.0,5
6.0,0.0,uninfected,2,34.398414580938194,10,1.0,5
7.0,0.0,uninfected,2,39.77513740107726,10,1.0,5
8.0,0.0,uninfected,2,45.42754641908543,10,1.0,5
9.0,0.0,uninfected,2,51.35635662519182,10,1.0,5
10.0,0.0,uninfected,2,57.56195629040862,10,1.0,5
11.0,0.0,uninfected,2,64.04442052216675,10,1.0,5
12.0,0.0,uninfected,2,70.80352699651704,10,1.0,5
13.0,0.0,uninfected,2,77.8387690160084,10,1.0,5
14.0,0.0,uninfected,2,85.14936997821081,10,1.0,5
15.0,0.0,uninfected,2,92.734298940529,10,1.0,5
16.0,0.0,uninfected,2,100.59228189120306,10,1.0,5
17.0,0.0,uninfected,2,108.72181502801865,10,1.0,5
18.0,0.0,uninfected,2,117.12117908372643,10,1.0,5
19.0,0.0,uninfected,2,125.78845102132895,10,1.0,5
20.0,0.0,uninfected,2,134.72151398688322,10,1.0,5
21.0,0.0,uninfected,2,143.9180688042989,10,1.0,5
22.0,0.0,uninfected,2,153.37564768445867,10,1.0,5
23.0,0.0,uninfected,2,163.09162393575915,10,1.0,5
24.0,0.0,uninfected,2,172.84489134084293,8,0.8,5
0.0,0.0,uninfected,3,7.840469485778624,10,1.0,5
1.0,0.0,uninfected,3,11.593905955158695,10,1.0,5
2.0,0.0,uninfected,3,15.612278361342376,10,1.0,5
3.0,0.0,uninfected,3,19.89756446163294,10,1.0,5
4.0,0.0,uninfected,3,24.452069340785734,10,1.0,5
5.0,0.0,uninfected,3,29.277874425324534,10,1.0,5
6.0,0.0,uninfected,3,34.376732795212305,10,1.0,5
7.0,0.0,uninfected,3,39.75004741512867,10,1.0,5
8.0,0.0,uninfected,3,45.3988719968255,10,1.0,5
9.0,0.0,uninfected,3,51.32392124208288,10,1.0,5
10.0,0.0,uninfected,3,57.52558288508932,10,1.0,5
11.0,0.0,uninfected,3,64.00393196787006,10,1.0,5
12.0,0.0,uninfected,3,70.75874663931884,10,1.0,5
13.0,0.0,uninfected,3,77.78951981792584,10,1.0,5
14.0,0.0,uninfected,3,85.09547566905631,10,1.0,5
15.0,0.0,uninfected,3,92.67558447397288,10,1.0,5
16.0,0.0,uninfected,3,100.52857218610627,10,1.0,5
17.0,0.0,uninfected,3,108.65293551197458,10,1.0,5
18.0,0.0,uninfected,3,117.0469576942672,10,1.0,5
19.0,0.0,uninfected,3,125.7087166306471,10,1.0,5
20.0,0.0,uninfected,3,134.63609569788974,10,1.0,5
21.0,0.0,uninfected,3,143.8267969365943,10,1.0,5
22.0,0.0,uninfected,3,153.27835582395875,10,1.0,5
23.0,0.0,uninfected,3,162.98814695224524,10,1.0,5
24.0,0.0,uninfected,3,172.84190741084845,9,0.9,5
0.0,0.0,uninfected,1,7.796507870225436,10,1.0,6
1.0,0.0,uninfected,1,11.52839945297923,10,1.0,6
2.0,0.0,uninfected,1,15.523705217302197,10,1.0,6
3.0,0.0,uninfected,1,19.784384775816232,10,1.0,6
4.0,0.0,uninfected,1,24.312727304714493,10,1.0,6
5.0,0.0,uninfected,1,29.110800589401947,10,1.0,6
6.0,0.0,uninfected,1,34.18034663501179,10,1.0,6
7.0,0.0,uninfected,1,39.52275943056181,10,1.0,6
8.0,0.0,uninfected,1,45.13908605989333,10,1.0,6
9.0,0.0,uninfected,1,51.03003642238574,10,1.0,6
10.0,0.0,uninfected,1,57.195995506162284,10,1.0,6
11.0,0.0,uninfected,1,63.63703789459587,10,1.0,6
12.0,0.0,uninfected,1,70.3529418845588,10,1.0,6
13.0,0.0,uninfected,1,77.34320349446666,10,1.0,6
14.0,0.0,uninfected,1,84.60705153993247,10,1.0,6
15.0,0.0,uninfected,1,92.1434607145729,10,1.0,6
16.0,0.0,uninfected,1,99.95116457153225,10,1.0,6
