pth.gamma,pth.eta,pth.sigma1,spc.Chi,spc.E_P[2],spc.B_P[2],weight,loss
0.05590001794792225,148.28505072261203,0.0003325372695526399,1.854711778004697,16971.245712039374,3.4882860751089755,0.00038377437399421887,0.05007328713949099
0.2768059465653988,174.95925301261548,0.0029771985298108006,1.3261452243302951,16472.43302767639,2.596571989650844,0.0008062848475943025,0.04566256061922448
0.09404122756336775,92.17660273529137,0.0002926086345878317,1.5808363624550525,15939.998385173709,3.956255547524716,0.0022341845413786565,0.025651521379483965
0.21317157391058178,130.51878308175475,0.002510688170535767,0.7598608565919005,22573.214248510187,3.040506793792469,0.00017997979497553612,0.05206736107545251
0.005946538537526774,8.840021375954848,0.00014582235913953396,0.6473731186065877,24685.939805019698,3.6815704659839263,0.0015473931182011806,0.03666595660380759
0.027891687110792332,175.07354151571417,0.0019607336249595456,1.0943199427090464,9794.943583300112,3.339394581921437,0.0008238017553352316,0.045470459932747245
0.1664108154438046,165.49262034962965,0.006166664579399397,0.7269512654435719,16576.268637098376,3.0954908837751964,0.0014678291206404177,0.037734733047892155
0.11668424490262705,122.3681214457133,0.0037972984622100794,0.9549162062854358,12596.102059597695,2.4270448636014965,0.0008129058706362098,0.04559004575122329
0.15219355990055813,138.61938093450638,0.003185875024929166,0.811243996650575,22613.726809199557,2.1316523296904126,0.0017224186073827382,0.03419749581866699
0.00733579694622237,127.53275927802359,0.0030910892773513277,1.0229772967964232,15527.330471774301,2.502409193231231,0.0018424720482537607,0.03239575791007303
0.21198301466666086,151.27933178384964,0.0038884252596299842,0.5517645755259503,22380.3077131268,2.448524093380815,0.001665910937695772,0.03501347614665456
0.14203877369643758,111.15295349485774,0.0017927347332736183,1.1669264818562162,14272.204434540636,2.131104439351465,0.001640715650485937,0.035371233221474535
0.17684466779784885,54.70637618952419,0.0006369767709482393,1.218376071834565,17126.604986462502,2.703646155888395,0.0007888540820598304,0.04585291774824296
0.06583334330096337,96.38481304204295,0.0008783692856722391,1.1551365306837154,17407.62139217357,2.864394044970565,0.0017092808333616764,0.034388934997837
0.05376133723585181,109.12212049505926,0.002444284652159032,0.860402635779763,18133.165663327072,2.8825059364403947,0.0015279913116881426,0.03692943123790337
0.17546316215488994,154.7352971407918,0.00352363208353493,0.9220345014075001,19789.88966836646,2.696589185111806,0.002325606138423656,0.023804036301199136
0.08701376592583927,156.69122109314134,0.001976810174879432,1.2012056542543181,9012.969976877343,3.2548027152330303,0.00025363774478641876,0.0513555741497335
0.11865099926272941,64.76950014792047,0.0014015893499189122,0.6297015285055598,14631.421447345692,3.7070007760390977,0.00022951463003019327,0.05158976715742307
0.12790854100378007,66.82747709806324,0.00134319674904446,0.9302891004600777,5721.373049870006,2.629440064801714,0.00016607655053899257,0.05220062494279205
0.08613659435583859,172.46285587171445,0.00042545850369260616,1.333136067880667,30895.485136310257,3.06037517189728,5.603986040443559e-5,0.05324357155063148
0.020472605475405165,175.4156712796035,0.002941189899776008,0.5709445407521896,19775.851076594605,3.5652870603918627,7.3979837734062e-5,0.053074931674247136
0.10877869459256498,126.6993217524182,0.0013739678523584052,1.0651388353528972,30552.028910404697,3.3734097625936768,0.0020105805512534926,0.029689635208397718
0.08722822460874813,139.98296882872438,0.003890260230538055,0.6420882860423445,19433.1779151716,2.886951671155054,0.002302669163115899,0.02428076963411429
0.08263672114336068,118.59073498918717,0.002294200703095626,0.8732489101917268,14873.416180090811,3.367289191230252,7.07991862693563e-6,0.05370111141016469
0.03461952304309393,152.44570446655376,0.003717726616078198,1.355761524731494,13693.440679734133,2.8777755233448463,0.0017790912638029782,0.033359092282685965
0.08342871721327574,220.62187077300007,0.003552417366522572,0.7442804131328488,13462.642247976302,2.8801644943088647,0.00030287201202002396,0.05087425061054792
0.2565145264515894,124.83529174252766,0.001656273501911775,1.2438121324692673,15272.62652199596,2.5165281700775872,0.0022869231896775724,0.024602694688201452
0.03573289806319867,135.60412051359202,0.002531392543320462,0.6505276409267495,27687.356018880993,2.2560167255632257,3.214354356201678e-5,0.0534673762646017
